id,name,en_name,code,상세페이지 1차 완성,상세페이지 2차 완성
28369,비너스 라 우니베르살 다이도 블랑,Venus La Universal Dido Blanc,35564,True,False
28370,보데가스 퀸타 드 아베스 피닉스,Bodegas Quinta de Aves Phoenix,35565,True,False
28371,보데가스 퀸타 드 아베스 까베르네 프랑 그라시아노 로제,Bodegas Quinta de Aves Cabernet Franc Graciano Rosé,35566,True,False
28372,라울 페레즈 라스 군디나스,Raul Perez Las Gundinas,35567,True,False
28373,어쿠스틱 셀러 오디토리,Acustic Celler Auditori,35568,True,False
28375,기원 호랑이 바이알,KI ONE Tiger Vial,35570,False,True
28378,타케츠루 퓨어 몰트 바이알,Taketsuru Pure Malt Vial,35572,False,True
28379,글렌알라키 12년 바이알,GlenAllachie 12yo Vial,35573,False,True
28380,시그나토리 2009 스페이사이드(M) 15년 스몰 배치 #19,Signatory 2009 Speyside(M) 15yo Small Batch #19,35574,True,True
28381,전가복주 소복,Jeongabogju Sobok,35575,True,False
28386,모모네코 치요고토부키 준마이,Momoneko Chiyokotobuki Junmai,35576,True,False
28387,일품진로 25년산,Ilpoom Jinro 25yo,35577,True,False
28388,그랑 마르니에 뀌베 뒤 상테네르,Grand Marnier Cuvée du Centenaire,35578,True,False
28389,포케노 뉴질랜드 싱글몰트 위스키 윈터몰트 02,Pokeno New Zealand Single Malt Whisky Winter Malt 02,35579,True,False
28390,포케노 오리진,Pōkeno Origin,35580,True,False
28391,아카시타이 혼죠조,Akashi-Tai Honjozo,35581,True,True
28392,글렌피딕 21년 40%,Glenfiddich 21yo 40%,35582,True,True
28394,세그라도 콜렉션 토니 포트,Sagrado Fine Tawny Port,35584,False,False
28395,세그라도 콜렉션 루비 포트,Sagrado Fine Ruby Port,35585,False,False
28396,브레드 앤 버터 리저브 소노마 코스트 샤르도네,Bread & Butter Reserve Sonoma Coast Chardonnay,35586,True,False
28397,19 크라임스 블랑 드 블랑,19 Crimes Blanc de Blanc,35587,True,True
28398,19 크라임스 말벡,19 Crimes Malbec,35588,True,False
28399,아구아리베이 말벡 2021,Aguaribay Malbec 2021,35589,True,True
28400,디아블로 데블스 카나발 스위트,Diablo Devil's Carnaval Sweet,35590,True,False
28401,제임스 킹 블루 5년,James King Blue 5yo,35591,True,False
28402,송죽매 다이긴죠,Sho Chiku Bai Daiginjo,35592,True,False
28403,아워 보드카 암스테르담,Our Vodka Amsterdam,35593,True,False
28404,아워 보드카 베를린,Our Vodka Berlin,35594,True,False
28405,토요비진 준마이긴죠 준도이치즈 야마다니시키 720ml,Toyobijin Junmai Ginjo Jundoichizu Yamadanishiki 720ml,35595,True,False
28406,아워 보드카 런던,Our Vodka London,35596,True,False
28407,몽지람 M6 플러스 52% 65ml 미니어처 2병 세트,Mengzhilan M6 Plus 52% 65ml Miniature 2 bottles Set,35597,True,True
28408,몽지람 크리스탈 52% 65ml 미니어처 2병 세트,Mengzhilan Crystal 52% 65ml Miniature 2 bottles Set,35598,True,True
28409,하시엔다 드 아린자노 샤르도네,Hacienda De Arínzano Chardonnay,35599,True,False
28411,토로 네그로 세미 스위트,Toro Negro Semi Sweet,35601,True,False
28412,듀발 르로이 블랑 드 블랑 브뤼 리저브,"Duval-Leroy, Blanc de Blancs Brut Reserve",35602,True,False
28413,산시바 시크릿 아일라 32년,Sansibar Secret Islay 32y,35603,True,False
28414,TWA 벤 네비스 1997 27년,TWA Ben Nevis 1997 27yo,35604,True,False
28415,TWA 글렌 키스 1993 31년,TWA Glen Keith 1993 31yo,35605,True,False
28416,아마오토 준마이 긴죠,Amaoto Junmai Ginjo,35606,True,True
28417,시키시마 토쿠베츠 준마이 무로카나마겐슈 야마다니시키,Shikishima Tokubetsu Junmai Muroka Namagenshu yamadanishiki,35607,True,True
28418,도멘 모레 꼬피네 부르고뉴 알리고떼 2022,Domaine Morey Coffinet Bourgogne Aligote 2022,35608,True,False
28419,밀양 40% 375ml,Miryang 40% 375ml,35609,True,True
28420,도멘 모레 꼬피네 생 또방 프리미에 크뤼 '르 샤르무아' 2023,Domaine Morey-Coffinet Saint-Aubin Premier Cru 'Le Charmois' 2023,35610,True,False
28421,나즈막 홍,Nazmak Hong,35611,True,True
28422,도멘 모레 꼬피네 샤샤뉴 몽라쉐 2022,"Domaine Morey Coffinet, Chassagne Montrachet 2022",35612,True,False
28423,도멘 모레 꼬피네 샤샤뉴 몽라쉐 프리미에 크뤼 엉 까이예레 2023,"Domaine Morey Coffinet, Chassagne Montrachet Premier Cru En Cailleret 2023",35613,True,False
28425,세븐 이모션 까베르네 소비뇽,7 Emotions Cabernet Sauvigon,35614,True,False
28426,니에푸르트 토니 포트,Niepoort Tawny Port,35615,True,False
28427,니에푸르트 루비 포트,Niepoort Ruby Port,35616,True,False
28428,타운 브랜치 싱글몰트 15년,Town Branch Single Malt 15yo,35617,True,False
28429,타운브랜치 오버프루프,Town Branch Overproof,35618,True,False
28430,타운 브랜치 싱글배럴 버번 위스키파크 초이스 전용잔 패키지,Town Branch Single Barrel Reserve Bourbon Whiskey Park Choice Glass Package,35619,True,False
28431,타운 브랜치 싱글배럴 라이 위스키파크 초이스 전용잔 패키지,Town Branch Single Barrel Reserve Rye Whiskey Park Choice Glass Package,35620,True,False
28433,맥할헤이즈 토니 리제르바 포트,Magalhaes Tawny Reserve Port,35622,False,False
28434,지평탁주,Jipyeong Takju,35623,True,True
28435,샴페인 가메 리베 드로이 브뤼,Champagne Gamet Rive Droite Brut,35624,True,True
28437,샴페인 베세라 드 벨퐁 밀레짐,Champagne Besserat de Bellefon Millesime,35625,True,True
28438,보르헤스 10년 포트 디캔터,Borges Decanter 10 years porto,35626,False,False
28439,포트 애스케이그 17년,Port Askaig 17yo,35627,True,True
28440,지아코모 그리말디 돌체토 달바,"Giacomo Grimaldi, Dolcetto d'Alba",35628,True,False
28441,아스코니 리제르바 라라 네아그라,Asconi Reserve Rara Neagra,35629,True,False
28442,샤또 플뢰르 드 리스 생떼밀리옹 그랑 크뤼,Cheteau Fleur de Lisse Saint-Emilion Grand Cru,35630,True,False
28443,"폼비스 런, 까베르네 소비뇽","Formby's Run, Cabernet Sauvignon",35631,True,False
28444,레무스 개츠비 리저브 15년 스트레이트 버번 2023 에디션,Remus Gatsby Reserve 15yo Straight Bourbon 2023 Edition,35632,True,True
28445,"에떼, 영원 시리즈","Ete, Leternite",35633,True,False
28446,"뉘떼, 영원 시리즈","Nuite, Leternite",35634,True,False
28447,"안티갈, 아두엔투스 클래식","Antigal, ADUENTUS Classic",35635,True,False
28448,안티갈 아두엔투스 메디테라네오,"Antigal, ADUENTUS Mediterraneo",35636,True,False
28449,"안티갈, 아두엔투스 말벡","Antigal, ADUENTUS Malbec",35637,True,False
28450,앙드레 고이쇼 부르고뉴 피노 누아,Andre Goichot Bourgogne Pinot Noir,35638,True,False
28451,테소 라 몬라 알미레즈,Teso La Monja Almirez,35639,True,False
28452,보데가스 캐노피 말파소,Bodegas Canopy Malpaso,35640,True,False
28454,헌터랭 햅번스 초이스 2008 달유인 13년 셰리 캐스크,Hunter Laing Hepburn's Choice 2008 Dailuaine 13yo Sherry Cask,35642,True,True
28455,레정드 알 메독,Les Legendes R Medoc,35643,True,False
28456,샤또 수버렌 까베르네 소비뇽,Chateau Souverain Cabernet Sauvignon,35644,True,False
28457,엘렌&크리스토프 콤트 잘토,Helene Et Christophe Comte Salto,35645,True,False
28458,산타 리타 메달야 레알 골드 까베르네 소비뇽,Santa Rita Medalla Real Gold Cabernet Sauvignon,35646,True,False
28459,레이다 코스탈 빈야드 라스 브리사스 피노 누아,Leyda Coastal Vineyard Las Brisas Pinot Noir,35647,True,False
28460,자플랭 부르고뉴 피노누아 레 샤피트,Jaffelin Bourgogne Pinot Noir Les Chapitres,35648,True,False
28461,퀸타 드 라 퀴투드 꼬랄 데 깜빠냐스,Quinta de la Quietud Corral de Campanas,35649,True,False
28462,레알 보데가 라 만차 템프라니요,Real Bodega La Mancha Tempranillo,35650,True,False
28463,보데가스 캐노피 가나데로 틴토,Bodegas Canopy Ganadero Tinto,35651,True,False
28464,미라도르 데 까스티야 시라,Mirador De Castilla Syrah,35652,True,False
28465,미라도르 데 까스티야 까베르네 소비뇽,Mirador de Castilla Cabernet Sauvignon,35653,True,False
28466,구레마니 셀러 피로스마니,Guremani Cellar Pirosmani,35654,True,False
28467,구레마니 셀러 크바렐리,Guremani Cellar Kvareli,35655,True,False
28468,샤또 그랑 루쏘,Chateau Grand Rousseau,35656,True,False
28469,보데가스 산 로만 프리마,Bodegas San Román Prima,35657,True,False
28470,한라산2005 세리아의 스트레이트 패키지(던전앤파이터),Hallasan2005 Seria Straight Gift Set,35658,True,True
28471,한라산2005 세리아의 스마일 패키지(던전앤파이터),Hallasan2005 Seria Smile Gift Set,35659,True,True
28472,비라 모레띠 캔 440ml,비라 모레띠 캔 440ml,35660,True,True
28473,칭따오 1903 500ml,칭따오 1903 500ml,35661,True,True
28474,설화 맥주 캔 500ml,설화 맥주 캔 500ml,35662,True,True
28475,와인 360,와인 360,35663,True,True
28476,로크로몬드 클랜스만,로크로몬드 클랜스만,35664,True,True
28477,토카이 레이트 하베스트,토카이 레이트 하베스트,35665,True,True
28479,운두라가 떼루아 헌터 까베르네 소비뇽,운두라가 떼루아 헌터 까베르네 소비뇽,35667,True,True
28480,몽그라스 아마랄 브뤼,몽그라스 아마랄 브뤼,35668,True,True
28482,멧챠우마 쌀 소주 2L,멧챠우마 쌀 소주 2L,35669,True,True
28483,니혼사카리 반샤쿠 3L,Nihon Sakari Banshaku 3L,35670,True,True
28484,니혼사카리 반샤쿠 카라구치 3L,니혼사카리 반샤쿠 카라구치 3L,35671,True,True
28485,하쿠시카 탄레이 카라구치,하쿠시카 탄레이 카라구치,35672,True,True
28486,쵸요후쿠무스메 야마다니시키 준마이 모모이로,쵸요후쿠무스메 야마다니시키 준마이 모모이로,35673,True,True
28487,키쿠마사무네 시보리타테 긴리치,키쿠마사무네 시보리타테 긴리치,35674,True,True
28488,하쿠시카 토쿠베츠 혼죠조 키쥬로,하쿠시카 토쿠베츠 혼죠조 키쥬로,35675,True,True
28490,텐료 히다호마레 준마이 긴죠,텐료 히다호마레 준마이 긴죠,35676,True,True
28491,코카노카오리 준마이 다이긴죠 유이노카,코카노카오리 준마이다이긴죠 유이노카,35677,True,True
28492,코카노카오리 토쿠베츠 준마이 준,코카노카오리 토쿠베츠 준마이 준,35678,True,True
28493,케이류 준마이 실프라,케이류 준마이 실프라,35679,True,True
28494,하쿠시카 스즈로,하쿠시카 스즈로,35680,True,True
28495,초야 사라리 유즈슈 1L,초야 사라리 유즈슈 1L,35681,True,True
28496,아사히 슈퍼 드라이 생맥주 캔 485ml,Asahi Super Dry Nama Jokki Can 485ml,35682,True,True
28497,두글라제 알라자니 밸리 레드,"Dugladze, Alazani Valley Red",35683,True,False
28498,끌로 뒤 부아 까베르네 소비뇽,Clos du Bois Cabernet Sauvignon,35684,True,False
28499,끌로 뒤 부아 피노 누아,Clos du Bois Pinot Noir,35685,True,False
28500,프로페시 피노 누아,Prophecy Pinot Noir,35686,True,False
28501,포트 애스케이그 8년,Port Askaig 8yo,35687,True,True
28502,테린지 골드 쉬라즈,Teringie Gold Shiraz,35688,True,False
28503,트리벤토 골든 리저브 말벡,Trivento Golden Reserve Malbec,35689,True,False
28504,아포틱 인페르노,Apothic Inferno,35690,True,False
28505,산타 줄리아 텐션 말벡 쁘띠 베르도,Santa Julia Tension Malbec Petit Verdot,35691,True,False
28506,생키스휩 50ml,Shanky's Whip 50ml,35692,True,False
28507,몽키숄더 미니어처 50ml,Monkey Shoulder Miniature 50ml,35693,True,True
28508,제임스 킹 레드,James King Red,35694,True,False
28509,무기이치,Mugiich,35695,True,False
28510,킬리힐 리저널 리슬링,Kirrihill Regional Series Riesling,35696,True,False
28511,레이다 코스탈 빈야드 가루마 소비뇽 블랑,Leyda Costal Vineyard Garuma Sauvignon Blanc,35697,True,False
28512,살로몽 운트호프 프란시스쿠스 그뤼너 벨트리너,Salomon Undhof Franciscus Gruner Veltliner,35698,True,False
28513,알테사 로스 카네로스 샤르도네,Artesa Los Carneros Chardonnay,35699,True,False
28514,"두글라제, 알라자니 밸리 화이트","Duglaze, Alazani Valley White",35700,True,False
28516,슈퍼블룸 블랑코,Superbloom Blanco,35702,True,False
28517,아벨라워 아부나흐 배치 81,Aberlour A'bunadh Batch 81,35703,True,True
28518,킬호만 포트 캐스크 머추어드 2024,Kilchoman Port Cask Matured 2024,35704,True,False
28519,시로이 카와이 망고,Shiroi Kawaii Mango,35705,True,True
28520,칸티나 칼테른 게뷔르츠트라미너 캄파너,Cantina Kaltern Gewurztraminer Campaner,35706,True,False
28521,로카 디 몬테그로시 로사토,Rocca Di Montegrossi Rosato,35707,True,False
28522,도멘 로베르 드노정 푸이 퓌세 뀌베 클로드 드노정,Domaine Robert Denogent Pouilly-Fuisse Cuvee Claude Denogent,35708,True,False
28523,페렐라다 그랑 리제르바 그랑 클라우스트로 뀌베 에스페샬 까바 브뤼 나뚜르,Perelada Gran Reserva Gran Claustro Cuvée Especial Cava Brut Nature,35709,True,False
28524,그라모나 임페리얼 브뤼 그랑 리제르바,Gramona Imperial Brut Gran Reserva,35710,True,False
28525,미라벤토 모스카토 스푸만테,Miravento Moscato Spumante,35711,True,False
28526,얄리 프리미엄 릴리즈 언오크드 샤르도네,Yali Premium Release Unoaked Chardonnay,35712,True,False
28527,킬리빙빙 스윗 하트 샤르도네,Killibinbin Sweet Heart Chardonnay,35713,True,False
28528,킬리빙빙 스윗 립스 로제,Killibinbin Sweet Lips Rose,35714,True,False
28529,"도미니오 드 핑구스, PSI & 에고메이 알마","Dominio de Pingus, PSI & Egomei Alma",35715,True,True
28530,파비아 레비아탄 & 로버트 몬다비 나파 밸리 까베르네 소비뇽,Favia Leviathan & Robert Mondavi Napa Valley Cabernet Sauvignon,35716,True,True
28531,샤또 몬텔레나 칼리스토가 진판델 & 투핸즈 벨라스 가든,Chateau Montelena Calistoga Zinfandel & Two Hands Bella's Garden,35717,True,True
28532,루이 자도 부르고뉴 피노 누아 & 아타랑이 크림슨 피노 누아,Louis Jadot Bourgogne Pinot Noir & Ata Rangi Crimson Pinot Noir,35718,True,True
28533,투핸즈 엔젤스 쉐어 쉬라즈 & 그로어스 터치 쉬라즈,Two Hands Angels' Share Shiraz & A Growers Touch Shiraz,35719,True,True
28534,스팀 체이서스 소비뇽 블랑 & 스톤 베이 소비뇽 블랑,Steam Chasers Sauvignon Blanc & Stone Bay Sauvignon Blanc,35720,True,True
28535,"칸티, 모스카토 콜레지오네 디 파밀리아 & 프로메사 모스카토","Canti, Moscato Collezione di Famiglia & Promesa Moscato",35721,True,False
28536,"더 프리즈너, 언쉐클드 레드 블렌드 & 킬러 드랍","The Prisoner, Unshackled Red Blend & Killer Drop",35722,True,True
28537,라세니 스몰 배치 & 에반 윌리엄스 미니어처 패키지,Larceny Small Batch & Evan Williams Miniatures Package,35723,True,True
28538,일라이저 크레이그 스몰 배치 & 에반 윌리엄스 미니어처 패키지,Elijah Craig Small Batch & Evan Williams Miniatures Package,35724,True,True
28539,에반 윌리엄스 싱글배럴 빈티지 & 에반 윌리엄스 미니어처 패키지,Evan Williams Single Barrel Vintage & Evan Williams Miniatures Package,35725,True,True
28540,에반 윌리엄스 블랙 & 에반 윌리엄스 미니어처 패키지,Evan Williams Black & Evan Williams Miniatures Package,35726,True,True
28541,미로약주,Miro Yakju,35727,True,False
28542,쑥스러움,Ssuksseureoum,35728,True,False
28543,이웃사촌 탁주,Iutsachon Takju,35729,True,False
28544,시그나토리 1999 오켄토션 24년,Signatory 1999 Auchentoshan 24yo,35730,True,False
28547,시그나토리 2007 블레어 아솔 17년 100 프루프 익셉셔널 #9,Signatory 2007 Blair Athol 17yo 100 Proof Exceptional #9,35733,True,False
28548,시그나토리 2014 벤리악 10년 100프루프 #40,Signatory 2014 BenRiach 10yo 100 Proof #40,35734,True,False
28549,시그나토리 2015 탐두 11년 스몰배치 #13,Signatory 2015 Tamdhu 11yo Smallbatch #13,35735,True,False
28550,시그나토리 2015 벤 네비스 9년 100 프루프 #48,Signatory 2015 Ben Nevis 9yo 100 Proof #48,35736,True,False
28551,에드라두어 12년 CS 배치 6,Edradour 12yo CS Batch 6,35737,True,True
28552,로랑 퐁소 본 프리미에 크뤼 뀌베 뒤 누와이예 2022,Laurent Ponsot Beaune 1er Cru Cuvee du Noyer 2022,35738,True,False
28553,로랑 퐁소 부르고뉴 루즈 뀌베 데 페플리에 2022,"Laurent Ponsot, Bourgogne Rouge Cuvee des Peupliers",35739,True,False
28555,조닌 진줄라 로제,Zonin Zinzula Rose,35740,True,False
28556,폰타나 프레다 가비 디 가비,Fontana Fredda Gavi di Gavi,35741,True,False
28557,264 청포도 와인 한별 750ml,264 Green Grape Wine Big Star 750ml,35742,True,True
28558,D&M 2013 오크로이스크 11년 열혈강호 노호 에디션,D&M Winchester LTD 2013 Auchroisk 11yo Ruler Of The Land Noho Edition,35743,True,True
28561,시크릿 스톤 말보로 소비뇽 블랑 & 울팩 소비뇽 블랑,Secret Stone Marlborough Sauvignon Blanc & Woolpack Sauvignon Blanc,35746,True,True
28562,"드 샹세니 소뮈르 브뤼 & 뱅 그라우, 바이 크리스탈와인컬렉션 까바 브뤼 나뚜르","De Chanceny Saumur Brut & Vin Grau, By Crystal Wine Collection Cava Brut Nature",35747,True,True
